id,filename,city,lat,lon
1998,1998.jpg,Detroit,42.374932,-83.099275
1999,1999.jpg,Detroit,42.375099,-83.104912
2000,2000.jpg,Detroit,42.375322,-83.11702
2001,2001.jpg,Detroit,42.375363,-83.094259
2002,2002.jpg,Detroit,42.375787,-83.094685
2003,2003.jpg,Detroit,42.376194,-83.115794
2004,2004.jpg,Detroit,42.376656,-83.102944
2005,2005.jpg,Detroit,42.376908,-83.123981
2006,2006.jpg,Detroit,42.376916,-83.120049
2007,2007.jpg,Detroit,42.376958,-83.122811
2008,2008.jpg,Detroit,42.377015,-83.11915
2009,2009.jpg,Detroit,42.377238,-83.094005
2010,2010.jpg,Detroit,42.37762,-83.094062
2011,2011.jpg,Detroit,42.378143,-83.076262
2012,2012.jpg,Detroit,42.378254,-83.078882
2013,2013.jpg,Detroit,42.378298,-83.119129
2014,2014.jpg,Detroit,42.378639,-83.082477
2015,2015.jpg,Detroit,42.378707,-83.108142
2016,2016.jpg,Detroit,42.379066,-83.115227
2017,2017.jpg,Detroit,42.379218,-83.111282
2018,2018.jpg,Detroit,42.379679,-83.10686
2019,2019.jpg,Detroit,42.380156,-83.078934
2020,2020.jpg,Detroit,42.38033,-83.112001
2021,2021.jpg,Detroit,42.380431,-83.094159
2022,2022.jpg,Detroit,42.380532,-83.089303
2023,2023.jpg,Detroit,42.381099,-83.098794
2024,2024.jpg,Detroit,42.381224,-83.107166
2025,2025.jpg,Detroit,42.381406,-83.075086
2026,2026.jpg,Detroit,42.381437,-83.082123
2027,2027.jpg,Detroit,42.381509,-83.10351
2028,2028.jpg,Detroit,42.382202,-83.10077
2029,2029.jpg,Detroit,42.382597,-83.077025
2030,2030.jpg,Detroit,42.382643,-83.079446
2031,2031.jpg,Detroit,42.383229,-83.087847
2032,2032.jpg,Detroit,42.383297,-83.09022
2033,2033.jpg,Detroit,42.383939,-83.079466
2034,2034.jpg,Detroit,42.383963,-83.099504
2035,2035.jpg,Detroit,42.384072,-83.082074
2036,2036.jpg,Detroit,42.384112,-83.075649
2037,2037.jpg,Detroit,42.384307,-83.120003
2038,2038.jpg,Detroit,42.384527,-83.099783
2039,2039.jpg,Detroit,42.384699,-83.109108
2040,2040.jpg,Detroit,42.385479,-83.111243
2041,2041.jpg,Detroit,42.38563,-83.101979
2042,2042.jpg,Detroit,42.385713,-83.075926
2043,2043.jpg,Detroit,42.386202,-83.104499
2044,2044.jpg,Detroit,42.3867,-83.112118
2045,2045.jpg,Detroit,42.386928,-83.094133
2046,2046.jpg,Detroit,42.38708,-83.098199
2047,2047.jpg,Detroit,42.387119,-83.077935
2048,2048.jpg,Detroit,42.387479,-83.087024
2049,2049.jpg,Detroit,42.387488,-83.11724
2050,2050.jpg,Detroit,42.38793,-83.114569
2051,2051.jpg,Detroit,42.388066,-83.085476
2052,2052.jpg,Detroit,42.388306,-83.109865
2053,2053.jpg,Detroit,42.388632,-83.109194
2054,2054.jpg,Detroit,42.388762,-83.07866
2055,2055.jpg,Detroit,42.388929,-83.104211
2056,2056.jpg,Detroit,42.389089,-83.107301
2057,2057.jpg,Detroit,42.390286,-83.091512
2058,2058.jpg,Detroit,42.390288,-83.095962
2059,2059.jpg,Detroit,42.390494,-83.113391
2060,2060.jpg,Detroit,42.390556,-83.124228
2061,2061.jpg,Detroit,42.390563,-83.087065
2062,2062.jpg,Detroit,42.39146,-83.089199
2063,2063.jpg,Detroit,42.391716,-83.088142
2064,2064.jpg,Detroit,42.391876,-83.112479
2065,2065.jpg,Detroit,42.392326,-83.101788
2066,2066.jpg,Detroit,42.392703,-83.087081
2067,2067.jpg,Detroit,42.392786,-83.122911
2068,2068.jpg,Detroit,42.39287,-83.081844
2069,2069.jpg,Detroit,42.393954,-83.123848
2070,2070.jpg,Detroit,42.394296,-83.111006
2071,2071.jpg,Detroit,42.394712,-83.100631
2072,2072.jpg,Detroit,42.395156,-83.111417
2073,2073.jpg,Detroit,42.39604,-83.121813
2074,2074.jpg,Detroit,42.396212,-83.118887
2075,2075.jpg,Detroit,42.396269,-83.082056
2076,2076.jpg,Detroit,42.396302,-83.111957
2077,2077.jpg,Detroit,42.396322,-83.115156
2078,2078.jpg,Detroit,42.396426,-83.092037
2079,2079.jpg,Detroit,42.396477,-83.077215
2080,2080.jpg,Detroit,42.397249,-83.080991
2081,2081.jpg,Detroit,42.397813,-83.113919
2082,2082.jpg,Detroit,42.397948,-83.119331
2083,2083.jpg,Detroit,42.398101,-83.083067
2084,2084.jpg,Detroit,42.398927,-83.116479
2085,2085.jpg,Detroit,42.398979,-83.104565
2086,2086.jpg,Detroit,42.399312,-83.092729
2087,2087.jpg,Detroit,42.399519,-83.08793
2088,2088.jpg,Detroit,42.399748,-83.113011
2089,2089.jpg,Detroit,42.400038,-83.085242
2090,2090.jpg,Detroit,42.400111,-83.083435
2091,2091.jpg,Detroit,42.400318,-83.11207
2092,2092.jpg,Detroit,42.400918,-83.106284
2093,2093.jpg,Detroit,42.400997,-83.111075
2094,2094.jpg,Detroit,42.401558,-83.099831
2095,2095.jpg,Detroit,42.40189,-83.118193
2096,2096.jpg,Detroit,42.40191,-83.116388
2097,2097.jpg,Detroit,42.40309,-83.093737
2098,2098.jpg,Detroit,42.403837,-83.122634
2099,2099.jpg,Detroit,42.40418,-83.080935
2100,2100.jpg,Detroit,42.404277,-83.118868
2101,2101.jpg,Detroit,42.404373,-83.12432
2102,2102.jpg,Detroit,42.404809,-83.115575
2103,2103.jpg,El Paso,31.826028,-106.453048
2104,2104.jpg,El Paso,31.826782,-106.449828
2105,2105.jpg,El Paso,31.82789,-106.446405
2106,2106.jpg,El Paso,31.829334,-106.444145
2107,2107.jpg,El Paso,31.829863,-106.440775
2108,2108.jpg,El Paso,31.830377,-106.453126
2109,2109.jpg,El Paso,31.830455,-106.442575
2110,2110.jpg,El Paso,31.830641,-106.444325
2111,2111.jpg,El Paso,31.830782,-106.448458
2112,2112.jpg,El Paso,31.831334,-106.44317
2113,2113.jpg,El Paso,31.832988,-106.44048
2114,2114.jpg,El Paso,31.832998,-106.440967
2115,2115.jpg,El Paso,31.833514,-106.449701
2116,2116.jpg,El Paso,31.833999,-106.453157
2117,2117.jpg,El Paso,31.834307,-106.454625
2118,2118.jpg,El Paso,31.834386,-106.453578
2119,2119.jpg,El Paso,31.835125,-106.454963
2120,2120.jpg,El Paso,31.849852,-106.42732
2121,2121.jpg,El Paso,31.850549,-106.453667
2122,2122.jpg,El Paso,31.850737,-106.421884
2123,2123.jpg,El Paso,31.85083,-106.452811
2124,2124.jpg,El Paso,31.851716,-106.430935
2125,2125.jpg,El Paso,31.85218,-106.418313
2126,2126.jpg,El Paso,31.852407,-106.450637
2127,2127.jpg,El Paso,31.852453,-106.433308
2128,2128.jpg,El Paso,31.852693,-106.419507
2129,2129.jpg,El Paso,31.852862,-106.428712
2130,2130.jpg,El Paso,31.853194,-106.453805
2131,2131.jpg,El Paso,31.853218,-106.449352
2132,2132.jpg,El Paso,31.854294,-106.43702
2133,2133.jpg,El Paso,31.854399,-106.433276
2134,2134.jpg,El Paso,31.854439,-106.432368
2135,2135.jpg,El Paso,31.85458,-106.418893
2136,2136.jpg,El Paso,31.8546,-106.437686
2137,2137.jpg,El Paso,31.854705,-106.423202
2138,2138.jpg,El Paso,31.854934,-106.425033
2139,2139.jpg,El Paso,31.855073,-106.447804
2140,2140.jpg,El Paso,31.855156,-106.429763
2141,2141.jpg,El Paso,31.855993,-106.444689
2142,2142.jpg,El Paso,31.856252,-106.435438
2143,2143.jpg,El Paso,31.856526,-106.42608
2144,2144.jpg,El Paso,31.857403,-106.435606
2145,2145.jpg,El Paso,31.857448,-106.440715
2146,2146.jpg,El Paso,31.857979,-106.441323
2147,2147.jpg,El Paso,31.858144,-106.451631
2148,2148.jpg,El Paso,31.858152,-106.43801
2149,2149.jpg,El Paso,31.858304,-106.425876
2150,2150.jpg,El Paso,31.85892,-106.451754
2151,2151.jpg,El Paso,31.859482,-106.441252
2152,2152.jpg,El Paso,31.85953,-106.417921
2153,2153.jpg,El Paso,31.859596,-106.450324
2154,2154.jpg,El Paso,31.859757,-106.448798
2155,2155.jpg,El Paso,31.86004,-106.429905
2156,2156.jpg,El Paso,31.860146,-106.445082
2157,2157.jpg,El Paso,31.861535,-106.41478
2158,2158.jpg,El Paso,31.86177,-106.422683
2159,2159.jpg,El Paso,31.861956,-106.42636
2160,2160.jpg,El Paso,31.86211,-106.447014
2161,2161.jpg,El Paso,31.862143,-106.454987
2162,2162.jpg,El Paso,31.862638,-106.446946
2163,2163.jpg,El Paso,31.862943,-106.445366
2164,2164.jpg,El Paso,31.863508,-106.417416
2165,2165.jpg,El Paso,31.863512,-106.441478
2166,2166.jpg,El Paso,31.864088,-106.452455
2167,2167.jpg,El Paso,31.864262,-106.429845
2168,2168.jpg,El Paso,31.864319,-106.44563
2169,2169.jpg,El Paso,31.865095,-106.443325
2170,2170.jpg,El Paso,31.865344,-106.44228
2171,2171.jpg,El Paso,31.865367,-106.416458
2172,2172.jpg,El Paso,31.865767,-106.436214
2173,2173.jpg,El Paso,31.867562,-106.442085
2174,2174.jpg,El Paso,31.867567,-106.440052
2175,2175.jpg,El Paso,31.867938,-106.441012
2176,2176.jpg,El Paso,31.868053,-106.432951
2177,2177.jpg,El Paso,31.868877,-106.443175
2178,2178.jpg,El Paso,31.868925,-106.447823
2179,2179.jpg,El Paso,31.8693,-106.445847
2180,2180.jpg,El Paso,31.869724,-106.438168
2181,2181.jpg,El Paso,31.869844,-106.423358
2182,2182.jpg,El Paso,31.870157,-106.44932
2183,2183.jpg,El Paso,31.870796,-106.423911
2184,2184.jpg,El Paso,31.871381,-106.417339
2185,2185.jpg,El Paso,31.871923,-106.429278
2186,2186.jpg,El Paso,31.872177,-106.414029
2187,2187.jpg,El Paso,31.872244,-106.422633
2188,2188.jpg,El Paso,31.872498,-106.406426
2189,2189.jpg,El Paso,31.87299,-106.430418
2190,2190.jpg,El Paso,31.873355,-106.436368
2191,2191.jpg,El Paso,31.873671,-106.409761
2192,2192.jpg,El Paso,31.874104,-106.430637
2193,2193.jpg,El Paso,31.874339,-106.405986
2194,2194.jpg,El Paso,31.874453,-106.418722
2195,2195.jpg,El Paso,31.87451,-106.428432
2196,2196.jpg,Fort Worth,32.755941,-97.361927
2197,2197.jpg,Fort Worth,32.756478,-97.334056
2198,2198.jpg,Fort Worth,32.756539,-97.369456
2199,2199.jpg,Fort Worth,32.756629,-97.358687
2200,2200.jpg,Fort Worth,32.756817,-97.355716
2201,2201.jpg,Fort Worth,32.7569,-97.367268
2202,2202.jpg,Fort Worth,32.757265,-97.325611
2203,2203.jpg,Fort Worth,32.757625,-97.371626
2204,2204.jpg,Fort Worth,32.757794,-97.355319
2205,2205.jpg,Fort Worth,32.758029,-97.327117
2206,2206.jpg,Fort Worth,32.75919,-97.342046
2207,2207.jpg,Fort Worth,32.759731,-97.327956
2208,2208.jpg,Fort Worth,32.76005,-97.363004
2209,2209.jpg,Fort Worth,32.760588,-97.350182
2210,2210.jpg,Fort Worth,32.76075,-97.35535
2211,2211.jpg,Fort Worth,32.760929,-97.355954
2212,2212.jpg,Fort Worth,32.761031,-97.374689
2213,2213.jpg,Fort Worth,32.761842,-97.37011
2214,2214.jpg,Fort Worth,32.761891,-97.35641
2215,2215.jpg,Fort Worth,32.762144,-97.371187
2216,2216.jpg,Fort Worth,32.763609,-97.329389
2217,2217.jpg,Fort Worth,32.764701,-97.374219
2218,2218.jpg,Fort Worth,32.765508,-97.326647
2219,2219.jpg,Fort Worth,32.765612,-97.360321
2220,2220.jpg,Fort Worth,32.766146,-97.328294
2221,2221.jpg,Fort Worth,32.766659,-97.373969
2222,2222.jpg,Fort Worth,32.76691,-97.326025
2223,2223.jpg,Fort Worth,32.767702,-97.372767
2224,2224.jpg,Fort Worth,32.767734,-97.32973
2225,2225.jpg,Fort Worth,32.768516,-97.374634
2226,2226.jpg,Fort Worth,32.769181,-97.32952
2227,2227.jpg,Fort Worth,32.769422,-97.361985
2228,2228.jpg,Fort Worth,32.770636,-97.346285
2229,2229.jpg,Fort Worth,32.771157,-97.356998
2230,2230.jpg,Fort Worth,32.771312,-97.340351
2231,2231.jpg,Fort Worth,32.771381,-97.349308
2232,2232.jpg,Fort Worth,32.772841,-97.348311
2233,2233.jpg,Fort Worth,32.773412,-97.354723
2234,2234.jpg,Fort Worth,32.773492,-97.355956
2235,2235.jpg,Fort Worth,32.773748,-97.34637
2236,2236.jpg,Fort Worth,32.773935,-97.36499
2237,2237.jpg,Fort Worth,32.773946,-97.337072
2238,2238.jpg,Fort Worth,32.774173,-97.368881
2239,2239.jpg,Fort Worth,32.774616,-97.365606
2240,2240.jpg,Fort Worth,32.774804,-97.373737
2241,2241.jpg,Fort Worth,32.774849,-97.331653
2242,2242.jpg,Fort Worth,32.774886,-97.352077
2243,2243.jpg,Fort Worth,32.774912,-97.368906
2244,2244.jpg,Fort Worth,32.77535,-97.334916
2245,2245.jpg,Fort Worth,32.775492,-97.350434
2246,2246.jpg,Fort Worth,32.775561,-97.363307
2247,2247.jpg,Fort Worth,32.776134,-97.343531
2248,2248.jpg,Fort Worth,32.776241,-97.351509
2249,2249.jpg,Fort Worth,32.776682,-97.362345
2250,2250.jpg,Fort Worth,32.777334,-97.336919
2251,2251.jpg,Fort Worth,32.778164,-97.358235
2252,2252.jpg,Fort Worth,32.778626,-97.354367
2253,2253.jpg,Fort Worth,32.77886,-97.366526
2254,2254.jpg,Fort Worth,32.778896,-97.34863
2255,2255.jpg,Fort Worth,32.779826,-97.347558
2256,2256.jpg,Fort Worth,32.780004,-97.353807
2257,2257.jpg,Fort Worth,32.781165,-97.373636
2258,2258.jpg,Fort Worth,32.781727,-97.35741
2259,2259.jpg,Fort Worth,32.781771,-97.351756
2260,2260.jpg,Fort Worth,32.781835,-97.347682
2261,2261.jpg,Fort Worth,32.781903,-97.362634
2262,2262.jpg,Fort Worth,32.781967,-97.366701
2263,2263.jpg,Fort Worth,32.782102,-97.350737
2264,2264.jpg,Fort Worth,32.783472,-97.363585
2265,2265.jpg,Fort Worth,32.784044,-97.365358
2266,2266.jpg,Fort Worth,32.784334,-97.351607
2267,2267.jpg,Fort Worth,32.784903,-97.340212
2268,2268.jpg,Fort Worth,32.785026,-97.343949
2269,2269.jpg,Fort Worth,32.785645,-97.340894
2270,2270.jpg,Fort Worth,32.785744,-97.367884
2271,2271.jpg,Fort Worth,32.785782,-97.343658
2272,2272.jpg,Fort Worth,32.785918,-97.361863
2273,2273.jpg,Fort Worth,32.786581,-97.365792
2274,2274.jpg,Fort Worth,32.787482,-97.363937
2275,2275.jpg,Fort Worth,32.787674,-97.367993
2276,2276.jpg,Fort Worth,32.787738,-97.374195
2277,2277.jpg,Fort Worth,32.788627,-97.349214
2278,2278.jpg,Fort Worth,32.789325,-97.35471
2279,2279.jpg,Fort Worth,32.789462,-97.331031
2280,2280.jpg,Fort Worth,32.789685,-97.336243
2281,2281.jpg,Fort Worth,32.790423,-97.361276
2282,2282.jpg,Fort Worth,32.790907,-97.358768
2283,2283.jpg,Fort Worth,32.790931,-97.339223
2284,2284.jpg,Fort Worth,32.791402,-97.340784
2285,2285.jpg,Fort Worth,32.791475,-97.332279
2286,2286.jpg,Fort Worth,32.791594,-97.358118
2287,2287.jpg,Fort Worth,32.791967,-97.349972
2288,2288.jpg,Fort Worth,32.792188,-97.365723
2289,2289.jpg,Fort Worth,32.793618,-97.367412
2290,2290.jpg,Fort Worth,32.793975,-97.357474
2291,2291.jpg,Fort Worth,32.794049,-97.35979
2292,2292.jpg,Fort Worth,32.794484,-97.371386
2293,2293.jpg,Fort Worth,32.795215,-97.370498
2294,2294.jpg,Fort Worth,32.795708,-97.362536
2295,2295.jpg,Fort Worth,32.795767,-97.333983
2296,2296.jpg,Fort Worth,32.795973,-97.354534
2297,2297.jpg,Fort Worth,32.796239,-97.33601
2298,2298.jpg,Fort Worth,32.79666,-97.351301
2299,2299.jpg,Fort Worth,32.796755,-97.330488
2300,2300.jpg,Fort Worth,32.796964,-97.373305
2301,2301.jpg,Fort Worth,32.797579,-97.356363
2302,2302.jpg,Fort Worth,32.797821,-97.337124
2303,2303.jpg,Fort Worth,32.797824,-97.353744
2304,2304.jpg,Fort Worth,32.798944,-97.356233
2305,2305.jpg,Fort Worth,32.79898,-97.347692
2306,2306.jpg,Fort Worth,32.79902,-97.359343
2307,2307.jpg,Fort Worth,32.799107,-97.339347
2308,2308.jpg,Fort Worth,32.799282,-97.326888
2309,2309.jpg,Fort Worth,32.799282,-97.368748
2310,2310.jpg,Fort Worth,32.799407,-97.366717
2311,2311.jpg,Fort Worth,32.799572,-97.349755
2312,2312.jpg,Fort Worth,32.799591,-97.369759
2313,2313.jpg,Fort Worth,32.800388,-97.334161
2314,2314.jpg,Fort Worth,32.80089,-97.368249
2315,2315.jpg,Fort Worth,32.80114,-97.366961
2316,2316.jpg,Fort Worth,32.801145,-97.326287
2317,2317.jpg,Fort Worth,32.801716,-97.359426
2318,2318.jpg,Fort Worth,32.801898,-97.360898
2319,2319.jpg,Fort Worth,32.802576,-97.342165
2320,2320.jpg,Fort Worth,32.802842,-97.333094
2321,2321.jpg,Fort Worth,32.80322,-97.369434
2322,2322.jpg,Fort Worth,32.803271,-97.330139
2323,2323.jpg,Fort Worth,32.803426,-97.328473
2324,2324.jpg,Fort Worth,32.803659,-97.326627
2325,2325.jpg,Fort Worth,32.803672,-97.332674
2326,2326.jpg,Fort Worth,32.803681,-97.343562
2327,2327.jpg,Fort Worth,32.803833,-97.362808
2328,2328.jpg,Fort Worth,32.804097,-97.342554
2329,2329.jpg,Fort Worth,32.804354,-97.358763
2330,2330.jpg,Fort Worth,32.804362,-97.328537
2331,2331.jpg,Fort Worth,32.80455,-97.335493
2332,2332.jpg,Fresno,36.755036,-119.80955
2333,2333.jpg,Fresno,36.755114,-119.793621
2334,2334.jpg,Fresno,36.755392,-119.79591
2335,2335.jpg,Fresno,36.755397,-119.76998
2336,2336.jpg,Fresno,36.755836,-119.781248
2337,2337.jpg,Fresno,36.756757,-119.79387
2338,2338.jpg,Fresno,36.756948,-119.768745
2339,2339.jpg,Fresno,36.757203,-119.786792
2340,2340.jpg,Fresno,36.757656,-119.813488
2341,2341.jpg,Fresno,36.757986,-119.776359
2342,2342.jpg,Fresno,36.758035,-119.773385
2343,2343.jpg,Fresno,36.758339,-119.777068
2344,2344.jpg,Fresno,36.758561,-119.80394
2345,2345.jpg,Fresno,36.759003,-119.786445
2346,2346.jpg,Fresno,36.759014,-119.80643
2347,2347.jpg,Fresno,36.759255,-119.796111
2348,2348.jpg,Fresno,36.759395,-119.80665
2349,2349.jpg,Fresno,36.759426,-119.799283
2350,2350.jpg,Fresno,36.759644,-119.785622
2351,2351.jpg,Fresno,36.759726,-119.784509
2352,2352.jpg,Fresno,36.760175,-119.810735
2353,2353.jpg,Fresno,36.760289,-119.800037
2354,2354.jpg,Fresno,36.760472,-119.770925
2355,2355.jpg,Fresno,36.76084,-119.794676
2356,2356.jpg,Fresno,36.76088,-119.810219
2357,2357.jpg,Fresno,36.761248,-119.792219
2358,2358.jpg,Fresno,36.761565,-119.78153
2359,2359.jpg,Fresno,36.761619,-119.775845
2360,2360.jpg,Fresno,36.761714,-119.814771
2361,2361.jpg,Fresno,36.762272,-119.812208
2362,2362.jpg,Fresno,36.76271,-119.812917
2363,2363.jpg,Fresno,36.762916,-119.765848
2364,2364.jpg,Fresno,36.76354,-119.811423
2365,2365.jpg,Fresno,36.763664,-119.765732
2366,2366.jpg,Fresno,36.7637,-119.798454
2367,2367.jpg,Fresno,36.763851,-119.807522
2368,2368.jpg,Fresno,36.764027,-119.767718
2369,2369.jpg,Fresno,36.764469,-119.76707
2370,2370.jpg,Fresno,36.76474,-119.796261
2371,2371.jpg,Fresno,36.76476,-119.773439
2372,2372.jpg,Fresno,36.764818,-119.768144
2373,2373.jpg,Fresno,36.765911,-119.772199
2374,2374.jpg,Fresno,36.765965,-119.813327
2375,2375.jpg,Fresno,36.766269,-119.780799
2376,2376.jpg,Fresno,36.76682,-119.800285
2377,2377.jpg,Fresno,36.767099,-119.812707
2378,2378.jpg,Fresno,36.767915,-119.803329
2379,2379.jpg,Fresno,36.768222,-119.810478
2380,2380.jpg,Fresno,36.768932,-119.812078
2381,2381.jpg,Fresno,36.769578,-119.814915
2382,2382.jpg,Fresno,36.76979,-119.804468
2383,2383.jpg,Fresno,36.771006,-119.810893
2384,2384.jpg,Fresno,36.772122,-119.773777
2385,2385.jpg,Fresno,36.772376,-119.770418
2386,2386.jpg,Fresno,36.772936,-119.794097
2387,2387.jpg,Fresno,36.773125,-119.81442
2388,2388.jpg,Fresno,36.773305,-119.810457
2389,2389.jpg,Fresno,36.774008,-119.777486
2390,2390.jpg,Fresno,36.774198,-119.772196
2391,2391.jpg,Fresno,36.774256,-119.792171
2392,2392.jpg,Fresno,36.774822,-119.793908
2393,2393.jpg,Fresno,36.775108,-119.797327
2394,2394.jpg,Fresno,36.775617,-119.806316
2395,2395.jpg,Fresno,36.775626,-119.80931
2396,2396.jpg,Fresno,36.775692,-119.784691
2397,2397.jpg,Fresno,36.775791,-119.76916
2398,2398.jpg,Fresno,36.776233,-119.781745
2399,2399.jpg,Fresno,36.776888,-119.806176
2400,2400.jpg,Fresno,36.777241,-119.800134
2401,2401.jpg,Fresno,36.777409,-119.785645
2402,2402.jpg,Fresno,36.777522,-119.791645
2403,2403.jpg,Fresno,36.777539,-119.780281
2404,2404.jpg,Fresno,36.777616,-119.775933
2405,2405.jpg,Fresno,36.778295,-119.803824
2406,2406.jpg,Fresno,36.778423,-119.786459
2407,2407.jpg,Fresno,36.778908,-119.787344
2408,2408.jpg,Fresno,36.779307,-119.770214
2409,2409.jpg,Fresno,36.779572,-119.765355
2410,2410.jpg,Fresno,36.780037,-119.813887
2411,2411.jpg,Fresno,36.780083,-119.809132
2412,2412.jpg,Fresno,36.780317,-119.769612
2413,2413.jpg,Fresno,36.780349,-119.791713
2414,2414.jpg,Fresno,36.780495,-119.81026
2415,2415.jpg,Fresno,36.781339,-119.774221
2416,2416.jpg,Fresno,36.781408,-119.777661
2417,2417.jpg,Fresno,36.781491,-119.811558
2418,2418.jpg,Fresno,36.782036,-119.76935
2419,2419.jpg,Fresno,36.78215,-119.8079
2420,2420.jpg,Fresno,36.782955,-119.775638
2421,2421.jpg,Fresno,36.782977,-119.781792
2422,2422.jpg,Fresno,36.783087,-119.784101
2423,2423.jpg,Fresno,36.783323,-119.802471
2424,2424.jpg,Fresno,36.784177,-119.780625
2425,2425.jpg,Fresno,36.785067,-119.81227
2426,2426.jpg,Fresno,36.785231,-119.782614
2427,2427.jpg,Fresno,36.785421,-119.807152
2428,2428.jpg,Fresno,36.785689,-119.813936
2429,2429.jpg,Fresno,36.786643,-119.813788
2430,2430.jpg,Fresno,36.786903,-119.768018
2431,2431.jpg,Fresno,36.787414,-119.781105
2432,2432.jpg,Fresno,36.78772,-119.773188
2433,2433.jpg,Fresno,36.78786,-119.777052
2434,2434.jpg,Fresno,36.788207,-119.804453
2435,2435.jpg,Fresno,36.788252,-119.810283
2436,2436.jpg,Fresno,36.788324,-119.807319
2437,2437.jpg,Fresno,36.788866,-119.773017
2438,2438.jpg,Fresno,36.789839,-119.767091
2439,2439.jpg,Fresno,36.790247,-119.789934
2440,2440.jpg,Fresno,36.79068,-119.799016
2441,2441.jpg,Fresno,36.790735,-119.779032
2442,2442.jpg,Fresno,36.790739,-119.801973
2443,2443.jpg,Fresno,36.790775,-119.772111
2444,2444.jpg,Fresno,36.790918,-119.800745
2445,2445.jpg,Fresno,36.790977,-119.810777
2446,2446.jpg,Fresno,36.791569,-119.80722
2447,2447.jpg,Fresno,36.791653,-119.788851
2448,2448.jpg,Fresno,36.792161,-119.801651
2449,2449.jpg,Fresno,36.792409,-119.778636
2450,2450.jpg,Fresno,36.792927,-119.798478
2451,2451.jpg,Fresno,36.793878,-119.807194
2452,2452.jpg,Fresno,36.794345,-119.782467
2453,2453.jpg,Fresno,36.79482,-119.766998
2454,2454.jpg,Fresno,36.795213,-119.80739
2455,2455.jpg,Fresno,36.795444,-119.768056
2456,2456.jpg,Fresno,36.79577,-119.766056
2457,2457.jpg,Fresno,36.795885,-119.803737
2458,2458.jpg,Fresno,36.796865,-119.7742
2459,2459.jpg,Fresno,36.796948,-119.767635
2460,2460.jpg,Fresno,36.797033,-119.789471
2461,2461.jpg,Fresno,36.797431,-119.770463
2462,2462.jpg,Fresno,36.797846,-119.778926
2463,2463.jpg,Fresno,36.798087,-119.787705
2464,2464.jpg,Fresno,36.798443,-119.795476
2465,2465.jpg,Fresno,36.798471,-119.807915
2466,2466.jpg,Fresno,36.798592,-119.780543
2467,2467.jpg,Fresno,36.798678,-119.779167
2468,2468.jpg,Fresno,36.798761,-119.779809
2469,2469.jpg,Fresno,36.798769,-119.775918
2470,2470.jpg,Fresno,36.799344,-119.791991
2471,2471.jpg,Fresno,36.800066,-119.795417
2472,2472.jpg,Fresno,36.800347,-119.775153
2473,2473.jpg,Fresno,36.800451,-119.787544
2474,2474.jpg,Fresno,36.800524,-119.814977
2475,2475.jpg,Fresno,36.800633,-119.773363
2476,2476.jpg,Fresno,36.80181,-119.770544
2477,2477.jpg,Fresno,36.80181,-119.786414
2478,2478.jpg,Fresno,36.803035,-119.798119
2479,2479.jpg,Fresno,36.803114,-119.8141
2480,2480.jpg,Fresno,36.803508,-119.803377
2481,2481.jpg,Fresno,36.803562,-119.769604
2482,2482.jpg,Fresno,36.804137,-119.802488
2483,2483.jpg,Fresno,36.804507,-119.765761
2484,2484.jpg,Fresno,36.80476,-119.794171
2485,2485.jpg,Fresno,36.804901,-119.802913
2486,2486.jpg,Fresno,36.804908,-119.785845
2487,2487.jpg,Houston,29.765518,-95.40915
2488,2488.jpg,Houston,29.765656,-95.403838
2489,2489.jpg,Houston,29.766114,-95.374054
2490,2490.jpg,Houston,29.766181,-95.40742
2491,2491.jpg,Houston,29.766235,-95.40624
2492,2492.jpg,Houston,29.766321,-95.396246
2493,2493.jpg,Houston,29.766535,-95.400933
2494,2494.jpg,Houston,29.767439,-95.386076
2495,2495.jpg,Houston,29.767713,-95.385898
2496,2496.jpg,Houston,29.768283,-95.379354
2497,2497.jpg,Houston,29.768344,-95.402166
2498,2498.jpg,Houston,29.768519,-95.392789
2499,2499.jpg,Houston,29.76881,-95.397567
2500,2500.jpg,Houston,29.769138,-95.378461
2501,2501.jpg,Houston,29.769223,-95.38969
2502,2502.jpg,Houston,29.769674,-95.384758
2503,2503.jpg,Houston,29.769702,-95.375662
2504,2504.jpg,Houston,29.769724,-95.379361
2505,2505.jpg,Houston,29.769986,-95.374446
2506,2506.jpg,Houston,29.771011,-95.371169
2507,2507.jpg,Houston,29.771408,-95.388928
2508,2508.jpg,Houston,29.771483,-95.381713
2509,2509.jpg,Houston,29.771619,-95.373648
2510,2510.jpg,Houston,29.77215,-95.406082
2511,2511.jpg,Houston,29.77299,-95.393654
2512,2512.jpg,Houston,29.773402,-95.391371
2513,2513.jpg,Houston,29.773623,-95.412193
2514,2514.jpg,Houston,29.773905,-95.373002
2515,2515.jpg,Houston,29.774368,-95.373963
2516,2516.jpg,Houston,29.774571,-95.408605
2517,2517.jpg,Houston,29.774625,-95.390594
2518,2518.jpg,Houston,29.774628,-95.405538
2519,2519.jpg,Houston,29.774657,-95.386148
2520,2520.jpg,Houston,29.77474,-95.399192
2521,2521.jpg,Houston,29.774953,-95.381212
2522,2522.jpg,Houston,29.775445,-95.400082
2523,2523.jpg,Houston,29.775455,-95.403403
2524,2524.jpg,Houston,29.775477,-95.379123
2525,2525.jpg,Houston,29.776003,-95.406075
2526,2526.jpg,Houston,29.77648,-95.403498
